#NN 	 Count 	 V 	 A 	 C 	 G 	 T 	 B 	 L 	 L1 	 P 	 F 	 P1 	 F1 	 Ngal 	 Ngroup 
550 	 3200 	 3161.2438952924017 	 1189.236866016143 	 144.4073907573008 	 0.0 	 7.9746364722504905 	 8.235290865512845 	 11.49157502901365 	 11.49157502901365 	 0.016079923606759323 	 0.16506850002991647 	 0.016079923606759323 	 0.16506850002991647 	 197 	 34
551 	 668 	 647.1626524714205 	 489.1495143789261 	 103.97090072460001 	 0.0 	 3.969109444745891 	 4.704677087241882 	 8.273741394018408 	 8.273741394018408 	 0.08480352148203277 	 0.27499994024155905 	 0.08480352148203277 	 0.27499994024155905 	 18 	 4
552 	 283 	 269.0756270160431 	 212.46117645269427 	 53.47252441882836 	 0.0 	 3.7994088827229247 	 3.973277468416733 	 4.255208290429305 	 4.255208290429305 	 0.022369175577027504 	 0.034262783004695894 	 0.022369175577027504 	 0.034262783004695894 	 17 	 5
553 	 1043 	 1015.2874421848127 	 504.7666329329632 	 80.90364763396428 	 0.0 	 6.034199029472995 	 6.23910846661327 	 6.4381077175551695 	 6.4381077175551695 	 0.016695535185247887 	 0.015697393501139002 	 0.016695535185247887 	 0.015697393501139002 	 148 	 18
554 	 220 	 205.37294992693566 	 170.34688549983017 	 46.545962298902054 	 0.0 	 3.6168483384536034 	 3.6597564447356667 	 3.7040099904196313 	 3.7040099904196313 	 0.00589672073178847 	 0.006009634617509602 	 0.00589672073178847 	 0.006009634617509602 	 13 	 4
555 	 1580 	 1552.084246370432 	 798.2147794633304 	 121.76787999357718 	 0.0 	 5.833333156574561 	 6.555216199094813 	 9.689980005399258 	 9.689980005399258 	 0.05827018336007975 	 0.1929655860627429 	 0.05827018336007975 	 0.1929655860627429 	 24 	 6
556 	 20687 	 20571.116282546034 	 4317.2988090244 	 269.7192550251853 	 0.0 	 14.294435381363783 	 16.006639231675425 	 21.463576342160888 	 21.463576342160888 	 0.05650637385562701 	 0.14563399294387258 	 0.05650637385562701 	 0.14563399294387258 	 67 	 9
557 	 226 	 214.2741068278459 	 183.95482916752835 	 49.646541122416515 	 0.0 	 3.494457434972349 	 3.7052899357870603 	 3.9507462135238214 	 3.9507462135238214 	 0.02928331925519678 	 0.03206049095769414 	 0.02928331925519678 	 0.03206049095769414 	 7 	 1
558 	 48643 	 48562.98919813162 	 9133.795557839963 	 465.7600628684344 	 0.0 	 15.950539583661167 	 19.610516843347373 	 37.064008150151636 	 37.064008150151636 	 0.10292093732362974 	 0.30796008098535116 	 0.10292093732362974 	 0.30796008098535116 	 1082 	 161
560 	 618 	 593.0816525519468 	 351.05922991066456 	 67.63022839420468 	 0.0 	 5.068218710867144 	 5.190862699211988 	 5.381842575685765 	 5.381842575685765 	 0.011954675418049758 	 0.01806348247758411 	 0.011954675418049758 	 0.01806348247758411 	 20 	 4
561 	 573 	 551.5651840637823 	 387.4240081647078 	 78.75402496388006 	 0.0 	 4.271019651130852 	 4.919418510258961 	 6.2670461806920175 	 6.2670461806920175 	 0.0705514631339465 	 0.12046948769464118 	 0.0705514631339465 	 0.12046948769464118 	 7 	 0
562 	 926 	 913.90660584681 	 468.3664724364225 	 78.01450685297151 	 0.0 	 5.853791803837111 	 6.003581786642837 	 6.20819719926348 	 6.20819719926348 	 0.01263264429198632 	 0.01675557777919096 	 0.01263264429198632 	 0.01675557777919096 	 7 	 2
563 	 4698 	 4677.540219443399 	 1403.2290071049958 	 136.03107696081895 	 0.0 	 10.00023559039798 	 10.31550318100597 	 10.825009156214188 	 10.825009156214188 	 0.01551839163495034 	 0.02410092844870069 	 0.01551839163495034 	 0.02410092844870069 	 79 	 15
564 	 618 	 603.5564934034142 	 352.39046321929106 	 67.18545494387138 	 0.0 	 5.138247680339382 	 5.245040961822585 	 5.346448629097474 	 5.346448629097474 	 0.010285111505959888 	 0.009574448089136113 	 0.010285111505959888 	 0.009574448089136113 	 7 	 2
565 	 1140 	 1131.922799986998 	 541.0549449157461 	 83.66861342844564 	 0.0 	 6.276198807294493 	 6.466641704041892 	 6.658136704391028 	 6.658136704391028 	 0.014945089878349783 	 0.014590341595870021 	 0.014945089878349783 	 0.014590341595870021 	 186 	 17
566 	 1190 	 1164.836009861036 	 586.9333653266071 	 92.42244694414228 	 0.0 	 5.953841161574689 	 6.350549944661543 	 7.3547446419043405 	 7.3547446419043405 	 0.03224123645466614 	 0.07327056641504977 	 0.03224123645466614 	 0.07327056641504977 	 24 	 3
568 	 2539 	 2417.034377240026 	 994.3954874396524 	 116.79051807613455 	 0.0 	 7.291971075200732 	 8.514351197512593 	 9.293894129040083 	 9.293894129040083 	 0.0773348854478358 	 0.043774269571925026 	 0.0773348854478358 	 0.043774269571925026 	 10 	 2
569 	 4394 	 4329.202733784429 	 1798.495543295311 	 241.51193112209285 	 0.0 	 7.2213735806965715 	 7.446818610324091 	 19.218908826875218 	 19.218908826875218 	 0.015369653375930607 	 0.441468932144292 	 0.015369653375930607 	 0.441468932144292 	 313 	 37
570 	 485 	 462.08910113387185 	 339.07354053806336 	 74.23362221212436 	 0.0 	 4.088397169539679 	 4.567654526801246 	 5.907323959337956 	 5.907323959337956 	 0.055366739256439354 	 0.1278923326009117 	 0.055366739256439354 	 0.1278923326009117 	 33 	 4
571 	 3010 	 2978.2142886363044 	 1118.886422579685 	 128.8024389527315 	 0.0 	 7.9852992096457465 	 8.686841892724553 	 10.249772420809654 	 10.249772420809654 	 0.04207873954348116 	 0.08253484504714537 	 0.04207873954348116 	 0.08253484504714537 	 16 	 1
572 	 8827 	 8799.085740095778 	 2091.682725782684 	 163.644679849265 	 0.0 	 12.620105762172788 	 12.781855955900046 	 13.022429854350602 	 13.022429854350602 	 0.006367626072445295 	 0.00932302099812385 	 0.006367626072445295 	 0.00932302099812385 	 1442 	 154
573 	 6971 	 6942.627544105997 	 2194.2838601161798 	 203.94902827472868 	 0.0 	 9.49188161608919 	 10.7589816861514 	 16.229747994355897 	 16.229747994355897 	 0.06257017546121184 	 0.20270558759035545 	 0.06257017546121184 	 0.20270558759035545 	 440 	 52
574 	 947 	 866.6505209344019 	 647.0122549666916 	 131.66572872758198 	 0.0 	 4.0183961630480285 	 4.914052132012028 	 10.47762578139562 	 10.47762578139562 	 0.10026993041306796 	 0.36146635088674633 	 0.10026993041306796 	 0.36146635088674633 	 2 	 0
575 	 3386 	 3352.192429234092 	 1147.5841006147239 	 125.32134833041864 	 0.0 	 8.763259513891217 	 9.157131772864723 	 9.972756030863687 	 9.972756030863687 	 0.02197899882156016 	 0.04263612345076061 	 0.02197899882156016 	 0.04263612345076061 	 58 	 11
576 	 2752 	 2728.7954784305784 	 1015.9625658430241 	 118.5373830769554 	 0.0 	 8.057763849299748 	 8.570819934361579 	 9.432905228937516 	 9.432905228937516 	 0.03085386535237844 	 0.04788371777265925 	 0.03085386535237844 	 0.04788371777265925 	 119 	 19
577 	 8158 	 8131.921935362593 	 2088.1350383555246 	 169.2394935198602 	 0.0 	 11.683040300545052 	 12.338343698189352 	 13.467650980027269 	 13.467650980027269 	 0.027280001755053962 	 0.043761432020723044 	 0.027280001755053962 	 0.043761432020723044 	 160 	 32
578 	 1495 	 1464.0925047639616 	 707.8594752730322 	 107.28107079054821 	 0.0 	 6.205013378676208 	 6.598176827066092 	 8.537156358253648 	 8.537156358253648 	 0.030708240842469706 	 0.12810947122513544 	 0.030708240842469706 	 0.12810947122513544 	 47 	 11
579 	 2666 	 2644.945501948537 	 974.3746553218087 	 114.18094098494397 	 0.0 	 8.143516934176573 	 8.53360155308486 	 9.08623058231891 	 9.08623058231891 	 0.02339040879311665 	 0.031364034854999806 	 0.02339040879311665 	 0.031364034854999806 	 27 	 5
580 	 1712 	 1684.8662364717795 	 700.2547277591552 	 94.95205588913754 	 0.0 	 7.218228608881041 	 7.374824285813742 	 7.556044525747075 	 7.556044525747075 	 0.010730837341762167 	 0.012137287000540545 	 0.010730837341762167 	 0.012137287000540545 	 10 	 2
581 	 2521 	 2510.9366858352737 	 900.0808774962613 	 106.77061745698302 	 0.0 	 8.369036878618845 	 8.430042823896718 	 8.49653577262633 	 8.49653577262633 	 0.0036315051989864794 	 0.003928315952951707 	 0.0036315051989864794 	 0.003928315952951707 	 233 	 29
582 	 946 	 929.2442064575714 	 475.16805687086713 	 78.67112713278534 	 0.0 	 5.866835068272098 	 6.039929440299654 	 6.2604493808968575 	 6.2604493808968575 	 0.014537481773738321 	 0.017927898303196504 	 0.014537481773738321 	 0.017927898303196504 	 81 	 15
583 	 20000 	 19850.26319761531 	 4842.499502127163 	 329.48571748388696 	 0.0 	 12.297531381611309 	 14.69714541530614 	 26.21964030787017 	 26.21964030787017 	 0.08889211942588791 	 0.28160801707445443 	 0.08889211942588791 	 0.28160801707445443 	 206 	 45
584 	 1458 	 1439.5583902662677 	 628.2384582332445 	 89.64994221832909 	 0.0 	 6.874261061546505 	 7.007683916887122 	 7.134115725974936 	 7.134115725974936 	 0.00961125084041871 	 0.008940291354759019 	 0.00961125084041871 	 0.008940291354759019 	 17 	 2
585 	 3314 	 3289.949827157261 	 1229.2488309460527 	 139.2374249244746 	 0.0 	 8.029171338626178 	 8.828436978153137 	 11.080162220058401 	 11.080162220058401 	 0.04741275420021511 	 0.11310314801593598 	 0.04741275420021511 	 0.11310314801593598 	 16 	 4
586 	 9314 	 9254.673680311 	 2432.82146098188 	 193.23711607733483 	 0.0 	 11.412272329152964 	 12.589824927879011 	 15.3773211062651 	 15.3773211062651 	 0.04906040443532722 	 0.09967038377755572 	 0.04906040443532722 	 0.09967038377755572 	 34 	 7
587 	 1709 	 1694.330594476917 	 699.691270691508 	 94.53076205518231 	 0.0 	 7.264620835425326 	 7.401730986607972 	 7.52251902766302 	 7.52251902766302 	 0.009348620082648288 	 0.00809340777188451 	 0.009348620082648288 	 0.00809340777188451 	 22 	 4
589 	 9135 	 9141.329807840979 	 2211.230598909741 	 170.30534117819184 	 0.0 	 12.402139079046972 	 12.98391808273419 	 13.552468441730472 	 13.552468441730472 	 0.0229172651735414 	 0.02142531193808617 	 0.0229172651735414 	 0.02142531193808617 	 195 	 32
590 	 9208 	 9176.75215169155 	 2153.504156387309 	 166.06903197233135 	 0.0 	 12.783934673829025 	 12.967523991746415 	 13.215353666441272 	 13.215353666441272 	 0.007129278395511319 	 0.009465333716569478 	 0.007129278395511319 	 0.009465333716569478 	 536 	 59
591 	 2675 	 2618.2784222276 	 1397.359759172674 	 215.21034767100176 	 0.0 	 5.621197558553827 	 6.492995222092472 	 17.125895318182646 	 17.125895318182646 	 0.07196498184604046 	 0.4501862641667639 	 0.07196498184604046 	 0.4501862641667639 	 29 	 5
592 	 2027 	 2000.9578527019048 	 803.0089559372416 	 103.50143142962492 	 0.0 	 7.475475228167771 	 7.758433336095859 	 8.23638221455583 	 8.23638221455583 	 0.018574229110962577 	 0.029881487344847663 	 0.018574229110962577 	 0.029881487344847663 	 22 	 5
593 	 313 	 296.0346293153619 	 222.8394551239053 	 54.135048515304874 	 0.0 	 3.9853978616680505 	 4.1163619731661445 	 4.30793028286517 	 4.30793028286517 	 0.01616489678390648 	 0.022739988580271972 	 0.01616489678390648 	 0.022739988580271972 	 9 	 2
594 	 1111 	 1094.1484307134438 	 547.587053198974 	 86.55445272917027 	 0.0 	 5.99438075273048 	 6.326503558544577 	 6.887784499230619 	 6.887784499230619 	 0.026956085084750368 	 0.04247530689750546 	 0.026956085084750368 	 0.04247530689750546 	 23 	 5
595 	 1249 	 1231.9436922908708 	 564.4886500490907 	 84.89163020950072 	 0.0 	 6.547219464113592 	 6.6495206730747345 	 6.755461287485655 	 6.755461287485655 	 0.007752006017975472 	 0.007903077730549362 	 0.007752006017975472 	 0.007903077730549362 	 5 	 2
597 	 305 	 294.07827738651105 	 226.07598580382017 	 55.22270137185476 	 0.0 	 3.9023818873230605 	 4.093895810737065 	 4.394482947109138 	 4.394482947109138 	 0.023950384246968458 	 0.035411607439668764 	 0.023950384246968458 	 0.035411607439668764 	 4 	 1
598 	 1854 	 1809.2332487478216 	 741.3486947731425 	 97.44511873116124 	 0.0 	 7.3213857183688384 	 7.607858704738508 	 7.754436163120476 	 7.754436163120476 	 0.01918871298846639 	 0.00954137774614899 	 0.01918871298846639 	 0.00954137774614899 	 7 	 2
599 	 12353 	 12321.828954112723 	 2639.387555486037 	 184.2787254897931 	 0.0 	 14.005327404649016 	 14.322801226624657 	 14.66443503418751 	 14.66443503418751 	 0.011207017099786692 	 0.011785663334338236 	 0.011207017099786692 	 0.011785663334338236 	 73 	 14
600 	 3932 	 3917.023114434837 	 1256.8379118535008 	 129.3680014649577 	 0.0 	 9.349709483202028 	 9.715214717867806 	 10.294778455533788 	 10.294778455533788 	 0.01917160702088009 	 0.028963714912025585 	 0.01917160702088009 	 0.028963714912025585 	 80 	 16
601 	 2121 	 2102.1146814809126 	 803.4040539468181 	 101.14466090256028 	 0.0 	 7.849529777030713 	 7.943118764526715 	 8.048836374998016 	 8.048836374998016 	 0.005926110952809969 	 0.006610674526594701 	 0.005926110952809969 	 0.006610674526594701 	 5 	 1
604 	 963 	 945.7897236661568 	 526.9400656889205 	 89.31483544259159 	 0.0 	 5.384614599933484 	 5.899804473441805 	 7.107448776063831 	 7.107448776063831 	 0.045654975250243195 	 0.09284391404218444 	 0.045654975250243195 	 0.09284391404218444 	 27 	 5
606 	 2839 	 2819.8243347516113 	 974.989001414038 	 111.30212281910192 	 0.0 	 8.67648044438036 	 8.759841921422078 	 8.857141511640656 	 8.857141511640656 	 0.004780909373711373 	 0.0055230562365160794 	 0.004780909373711373 	 0.0055230562365160794 	 31 	 6
608 	 2721 	 2687.3610967261347 	 963.2133319044253 	 112.21622365925677 	 0.0 	 8.369987232463227 	 8.583547908626931 	 8.929883345238206 	 8.929883345238206 	 0.01259682269133937 	 0.01977541873953685 	 0.01259682269133937 	 0.01977541873953685 	 37 	 6
609 	 3770 	 3726.6361227729517 	 1325.7342541080748 	 148.14794506344566 	 0.0 	 8.432993515612564 	 8.948718482327362 	 11.789238882876965 	 11.789238882876965 	 0.02967055067854773 	 0.13697204360713164 	 0.02967055067854773 	 0.13697204360713164 	 31 	 5
610 	 2569 	 2539.167067262524 	 937.444096857823 	 112.46621828626704 	 0.0 	 8.125819157985351 	 8.335339368055305 	 8.949777285555754 	 8.949777285555754 	 0.012728156996878699 	 0.035547224228428126 	 0.012728156996878699 	 0.035547224228428126 	 109 	 14
611 	 9646 	 9610.93675934296 	 2500.444428190308 	 217.81596425593625 	 0.0 	 11.479619672193802 	 11.531074217432847 	 17.33324369782992 	 17.33324369782992 	 0.0022361144555593207 	 0.20101529845363242 	 0.0022361144555593207 	 0.20101529845363242 	 38 	 5
612 	 2996 	 2921.291236868606 	 1365.5454431302662 	 175.31764167762515 	 0.0 	 6.417855776748243 	 7.788979078564365 	 13.951334642103864 	 13.951334642103864 	 0.09651152531722394 	 0.28345292725380633 	 0.09651152531722394 	 0.28345292725380633 	 14 	 2
613 	 2087 	 2073.9417063580527 	 789.8271259531978 	 99.85283058990323 	 0.0 	 7.87745180512177 	 7.909912230701073 	 7.946035785050358 	 7.946035785050358 	 0.0020561016712889774 	 0.002278233651712282 	 0.0020561016712889774 	 0.002278233651712282 	 34 	 6
614 	 5198 	 5156.4008054317865 	 1586.9196798201779 	 152.89766274386932 	 0.0 	 9.747942894027412 	 10.378966240174316 	 12.167209406442163 	 12.167209406442163 	 0.03135222313269173 	 0.07931470038628081 	 0.03135222313269173 	 0.07931470038628081 	 36 	 6
615 	 13846 	 13817.074986534692 	 2911.962169209937 	 196.54945900985433 	 0.0 	 14.234808885189079 	 14.815416861889918 	 15.64090898172809 	 15.64090898172809 	 0.0199863499084588 	 0.027104126875867076 	 0.0199863499084588 	 0.027104126875867076 	 43 	 9
617 	 1228 	 1197.1709875299455 	 557.6295227897841 	 84.80108529541269 	 0.0 	 6.44067936830484 	 6.575735686014258 	 6.748255952161185 	 6.748255952161185 	 0.010375845971860219 	 0.012948091745466728 	 0.010375845971860219 	 0.012948091745466728 	 24 	 5
618 	 3987 	 3949.161430524752 	 1262.2441301176393 	 129.6276263858839 	 0.0 	 9.386048236540493 	 9.73746233970303 	 10.315438750291412 	 10.315438750291412 	 0.01837602472419932 	 0.028822583225963583 	 0.01837602472419932 	 0.028822583225963583 	 24 	 6
619 	 697 	 680.1593377063147 	 392.2035571436896 	 72.1701083810576 	 0.0 	 5.202599456208871 	 5.434432148457612 	 5.743114746161571 	 5.743114746161571 	 0.021794867296157646 	 0.027616309787307412 	 0.021794867296157646 	 0.027616309787307412 	 126 	 11
620 	 1966 	 1940.3238225063913 	 788.6652570213249 	 103.19830621590928 	 0.0 	 7.380788510329648 	 7.642230632848725 	 8.212260276486516 	 8.212260276486516 	 0.017402768380135658 	 0.03595382828105526 	 0.017402768380135658 	 0.03595382828105526 	 226 	 30
621 	 442 	 427.3745854820857 	 279.5949524471483 	 59.893220130794575 	 0.0 	 4.5856470055145815 	 4.668223746136373 	 4.766151020753486 	 4.766151020753486 	 0.008923481085691586 	 0.010379837248016725 	 0.008923481085691586 	 0.010379837248016725 	 108 	 16
622 	 879 	 859.5283352113412 	 446.35261449214016 	 75.78843310377276 	 0.0 	 5.777013334105675 	 5.889455636072791 	 6.031051878827435 	 6.031051878827435 	 0.009638074918344024 	 0.011878373683138424 	 0.009638074918344024 	 0.011878373683138424 	 18 	 3
623 	 593 	 576.94600258648 	 337.5479789255557 	 65.36722106243666 	 0.0 	 5.127679962027461 	 5.163872250330801 	 5.201758174133724 	 5.201758174133724 	 0.0035166987016671605 	 0.003654956066493211 	 0.0035166987016671605 	 0.003654956066493211 	 57 	 10
624 	 6515 	 6489.993478370048 	 1718.63755123507 	 148.68085195307438 	 0.0 	 11.32872979594701 	 11.559239328124745 	 11.831646265723034 	 11.831646265723034 	 0.010071209504354963 	 0.011645858234197719 	 0.010071209504354963 	 0.011645858234197719 	 108 	 16
625 	 321 	 305.57396800162536 	 231.23681801815408 	 55.28009843213401 	 0.0 	 3.9644288131179244 	 4.183003007891488 	 4.399050460040331 	 4.399050460040331 	 0.02682737328466327 	 0.02517433070722973 	 0.02682737328466327 	 0.02517433070722973 	 50 	 5
626 	 667 	 646.1800669684935 	 384.5338425400944 	 71.74601420097211 	 0.0 	 5.041273319664585 	 5.359654425721174 	 5.709366403613016 	 5.709366403613016 	 0.030610837210924256 	 0.031593759130443134 	 0.030610837210924256 	 0.031593759130443134 	 14 	 2
627 	 997 	 976.4971744107512 	 485.0768256043557 	 78.9986090836609 	 0.0 	 6.039232073357471 	 6.1403210921175955 	 6.286509566524468 	 6.286509566524468 	 0.008299895520525125 	 0.011763938724409005 	 0.008299895520525125 	 0.011763938724409005 	 9 	 2
628 	 226 	 210.95208593624184 	 186.9730947071986 	 50.32475105649771 	 0.0 	 3.384745055430481 	 3.7153307424668816 	 4.0047164452553465 	 4.0047164452553465 	 0.046560867298670386 	 0.03748496553864293 	 0.046560867298670386 	 0.03748496553864293 	 2 	 1
629 	 1529 	 1512.602272943235 	 717.379441954279 	 104.16864950134874 	 0.0 	 6.3255322824248355 	 6.88671155274016 	 8.289477741673375 	 8.289477741673375 	 0.04247418359186805 	 0.09243204349392128 	 0.04247418359186805 	 0.09243204349392128 	 13 	 3
631 	 3168 	 3072.6293544833047 	 1114.3823255353316 	 122.36393095929247 	 0.0 	 8.27174646638602 	 9.10711446419664 	 9.737412234163402 	 9.737412234163402 	 0.04806805239695374 	 0.033447259252290744 	 0.04806805239695374 	 0.033447259252290744 	 8 	 2
632 	 26141 	 26079.02541737326 	 6093.094929798076 	 405.16607407082233 	 0.0 	 12.840285134817774 	 15.03851215522308 	 32.24209173075419 	 32.24209173075419 	 0.07884942085326536 	 0.3638612488330217 	 0.07884942085326536 	 0.3638612488330217 	 148 	 28
634 	 1317 	 1301.5530167370791 	 583.6153322967774 	 86.19278844100505 	 0.0 	 6.690466877977185 	 6.771045963969885 	 6.859004169629967 	 6.859004169629967 	 0.005985886351614943 	 0.006453256209472989 	 0.005985886351614943 	 0.006453256209472989 	 8 	 2
635 	 2908 	 2885.2809759301044 	 1047.7635071963025 	 120.7434690850273 	 0.0 	 8.2612563506362 	 8.677599833233792 	 9.608459975472773 	 9.608459975472773 	 0.024579196970457438 	 0.050905452130030164 	 0.024579196970457438 	 0.050905452130030164 	 139 	 13
636 	 23336 	 23276.590471029107 	 4968.007177358214 	 300.9143039717878 	 0.0 	 14.055891813389042 	 16.50970762035955 	 23.94599946208359 	 23.94599946208359 	 0.08028031029750261 	 0.18381317193566551 	 0.08028031029750261 	 0.18381317193566551 	 81 	 13
637 	 10521 	 10183.522683584091 	 3202.745306742281 	 298.58862829478966 	 0.0 	 9.538869040394356 	 10.726280250633941 	 23.76092807207217 	 23.76092807207217 	 0.05859375587059063 	 0.3779560148641059 	 0.05859375587059063 	 0.3779560148641059 	 37 	 6
638 	 8795 	 8764.906610598866 	 2248.7558618992534 	 185.18375426003453 	 0.0 	 11.693007799249765 	 12.143375486067512 	 14.736454935399664 	 14.736454935399664 	 0.018894128418180153 	 0.09646933811238731 	 0.018894128418180153 	 0.09646933811238731 	 23 	 5
639 	 13829 	 13729.492878406989 	 3969.9979746302706 	 364.9810427304923 	 0.0 	 10.374936939119442 	 10.877271720552837 	 29.04426854269606 	 29.04426854269606 	 0.023636827093017163 	 0.45506753252372517 	 0.023636827093017163 	 0.45506753252372517 	 526 	 90
640 	 916 	 893.8034904147919 	 458.280414476575 	 76.77525423921472 	 0.0 	 5.85102567454677 	 5.96911620831205 	 6.1095806096540075 	 6.1095806096540075 	 0.009990618973578528 	 0.011629102332714275 	 0.009990618973578528 	 0.011629102332714275 	 22 	 3
641 	 822 	 796.2734599017548 	 461.3677570780558 	 82.70762120174446 	 0.0 	 5.177692508974171 	 5.578297989645538 	 6.581663372814838 	 6.581663372814838 	 0.0372448711927345 	 0.08251386277154135 	 0.0372448711927345 	 0.08251386277154135 	 48 	 10
642 	 1668 	 1645.739561797922 	 682.6416609661537 	 93.25666649632788 	 0.0 	 7.232518856827522 	 7.320030691779378 	 7.421129724581464 	 7.421129724581464 	 0.006013505376467427 	 0.006858281841223213 	 0.006013505376467427 	 0.006858281841223213 	 186 	 22
643 	 32283 	 32207.03549349762 	 6748.6487711375785 	 424.1250576932921 	 0.0 	 14.31710402439658 	 15.911931277632489 	 33.750799710511366 	 33.750799710511366 	 0.05275812599712235 	 0.359200311338851 	 0.05275812599712235 	 0.359200311338851 	 174 	 35
644 	 2686 	 2681.150494410711 	 956.1090545263916 	 111.17058364995344 	 0.0 	 8.412692511542478 	 8.600378113844615 	 8.846673957150566 	 8.846673957150566 	 0.011031847597344985 	 0.014116759800092835 	 0.011031847597344985 	 0.014116759800092835 	 344 	 44
646 	 1514 	 1490.1069880970997 	 652.9082903049722 	 92.56970819823007 	 0.0 	 6.846782359285438 	 7.053152732282846 	 7.3664633201613325 	 7.3664633201613325 	 0.01484685875422485 	 0.021728081159649148 	 0.01484685875422485 	 0.021728081159649148 	 23 	 4
648 	 983 	 957.6697467519427 	 487.5283299971347 	 79.81453226572366 	 0.0 	 5.893009828316467 	 6.1082652013047465 	 6.351438670328746 	 6.351438670328746 	 0.017936042000286805 	 0.019516793619599817 	 0.017936042000286805 	 0.019516793619599817 	 9 	 3
649 	 7562 	 7514.6081613900515 	 2598.9477132692346 	 254.96219847720567 	 0.0 	 8.674212401069092 	 10.193462908587163 	 20.289247094612097 	 20.289247094612097 	 0.08052134047168688 	 0.33119706827133644 	 0.08052134047168688 	 0.33119706827133644 	 39 	 8
650 	 1670 	 1650.1189768740219 	 760.3421189141568 	 107.61831814425565 	 0.0 	 6.510696708070915 	 7.065173773622494 	 8.563993649947248 	 8.563993649947248 	 0.040842837024651336 	 0.09589889440076264 	 0.040842837024651336 	 0.09589889440076264 	 322 	 33
651 	 1020 	 1008.7825315856936 	 494.7297930146627 	 79.52769237839459 	 0.0 	 6.11717272233772 	 6.2208493446625726 	 6.328612677356575 	 6.328612677356575 	 0.008403018065768365 	 0.00858708783730506 	 0.008403018065768365 	 0.00858708783730506 	 20 	 3
652 	 272 	 263.5923638199095 	 205.17690729240167 	 51.61319443203027 	 0.0 	 3.854123263164195 	 3.9752801497803123 	 4.107247511310353 	 4.107247511310353 	 0.015474600071801944 	 0.0163274865318844 	 0.015474600071801944 	 0.0163274865318844 	 3 	 1
653 	 4862 	 4827.795605373829 	 1462.3142781261367 	 140.74077579842785 	 0.0 	 9.90442822912256 	 10.390125177514273 	 11.199795081453992 	 11.199795081453992 	 0.023932379228058177 	 0.03750221836059766 	 0.023932379228058177 	 0.03750221836059766 	 19 	 2
654 	 1559 	 1544.7139557533337 	 665.5876952297693 	 93.06228619094969 	 0.0 	 6.962481278534208 	 7.152066884152022 	 7.405661431361138 	 7.405661431361138 	 0.013431928775375933 	 0.01741992580936394 	 0.013431928775375933 	 0.01741992580936394 	 17 	 3
655 	 21159 	 21093.58631598362 	 4982.939335115795 	 357.4461793678425 	 0.0 	 12.69948411813854 	 13.940390533557578 	 28.444663167852195 	 28.444663167852195 	 0.04658079032440306 	 0.34220253055411815 	 0.04658079032440306 	 0.34220253055411815 	 222 	 45
657 	 3067 	 3040.5247783185314 	 1160.7920932934312 	 136.50588009964 	 0.0 	 7.858060360383411 	 8.503605064090515 	 10.862792789483645 	 10.862792789483645 	 0.03945470628811978 	 0.12181861300333308 	 0.03945470628811978 	 0.12181861300333308 	 17 	 3
658 	 6374 	 6365.594863874919 	 1720.449761272045 	 150.7991842811516 	 0.0 	 11.099879241754326 	 11.408879759352146 	 12.000217796285462 	 12.000217796285462 	 0.013728012174399761 	 0.02526103518206338 	 0.013728012174399761 	 0.02526103518206338 	 431 	 56
659 	 3246 	 3205.1783933097663 	 1132.732156047661 	 126.73283853187732 	 0.0 	 8.488798634868731 	 8.937953013360014 	 10.085078852207648 	 10.085078852207648 	 0.025773844004768086 	 0.060301945922929936 	 0.025773844004768086 	 0.060301945922929936 	 24 	 5
660 	 1640 	 1612.4445062705283 	 681.8260198494708 	 93.96431903823957 	 0.0 	 7.094674268781267 	 7.256222647364645 	 7.477442924599858 	 7.477442924599858 	 0.011257023134325694 	 0.015014612362055734 	 0.011257023134325694 	 0.015014612362055734 	 49 	 6
661 	 1545 	 1526.762935821021 	 686.0408796376391 	 97.54143059991635 	 0.0 	 6.676407985894852 	 7.033328047561232 	 7.762100418115873 	 7.762100418115873 	 0.02603405789837109 	 0.0492565911318668 	 0.02603405789837109 	 0.0492565911318668 	 16 	 3
662 	 3678 	 3663.308136684031 	 1191.0864259851378 	 124.92931078481723 	 0.0 	 9.226806863290728 	 9.534083062674604 	 9.941558674233647 	 9.941558674233647 	 0.016378551369175827 	 0.020922320150654494 	 0.016378551369175827 	 0.020922320150654494 	 77 	 16
663 	 1118 	 1081.303369126881 	 651.7035672015738 	 118.88271084428295 	 0.0 	 4.97758531737067 	 5.481903655908383 	 9.460385539516052 	 9.460385539516052 	 0.048216345925321924 	 0.2662565174301367 	 0.048216345925321924 	 0.2662565174301367 	 22 	 5
664 	 3115 	 3090.491706832903 	 1041.1123728569673 	 115.16017792871526 	 0.0 	 8.905354851423388 	 9.040558911791724 	 9.16415578234861 	 9.16415578234861 	 0.00753397470601204 	 0.006789278087212708 	 0.00753397470601204 	 0.006789278087212708 	 17 	 3
665 	 3248 	 3215.8122459653196 	 1087.1715569995595 	 119.86154329196134 	 0.0 	 8.873886256297512 	 9.070228257877536 	 9.538278550769428 	 9.538278550769428 	 0.010941860710090942 	 0.025152490616517347 	 0.010941860710090942 	 0.025152490616517347 	 13 	 3
