#NN 	 Count 	 V 	 A 	 C 	 G 	 T 	 B 	 L 	 L1 	 P 	 F 	 P1 	 F1 	 Ngal 	 Ngroup 
665 	 562 	 550.9511206241381 	 329.64596360932785 	 64.86417905997776 	 0.0 	 5.014025786256113 	 5.082095671087044 	 5.1617273634966345 	 5.1617273634966345 	 0.006742181650501309 	 0.007773630229724721 	 0.006742181650501309 	 0.007773630229724721 	 140 	 12
666 	 1551 	 1522.5240879628816 	 688.356353079142 	 98.94902291351208 	 0.0 	 6.635476295754475 	 6.956676607921742 	 7.874113055399332 	 7.874113055399332 	 0.023631305095191617 	 0.06186025614985002 	 0.023631305095191617 	 0.06186025614985002 	 110 	 19
667 	 17287 	 17243.534456874953 	 3772.9889802139096 	 247.82267196838032 	 0.0 	 13.710775102155742 	 15.22455129002606 	 19.721101627004508 	 19.721101627004508 	 0.052315849745497744 	 0.12867266631573163 	 0.052315849745497744 	 0.12867266631573163 	 761 	 109
669 	 1941 	 1918.6105707634001 	 783.2005138529479 	 102.07256286830702 	 0.0 	 7.3491163635407215 	 7.672977848743009 	 8.122676467274657 	 8.122676467274657 	 0.021559010390006884 	 0.028469768300489372 	 0.021559010390006884 	 0.028469768300489372 	 42 	 10
670 	 4244 	 4193.101871037426 	 1370.8231499429517 	 140.61652186033663 	 0.0 	 9.176461320802598 	 9.748663470032938 	 11.189907267231067 	 11.189907267231067 	 0.030235052902130775 	 0.06883200459490646 	 0.030235052902130775 	 0.06883200459490646 	 19 	 4
672 	 16352 	 16322.539173657988 	 3321.450054758654 	 216.591024442282 	 0.0 	 14.742843250289996 	 15.33512325042706 	 17.23576608466335 	 17.23576608466335 	 0.019691490783558935 	 0.05835403555249635 	 0.019691490783558935 	 0.05835403555249635 	 77 	 13
675 	 459 	 441.90529874740986 	 292.8194609305804 	 62.27645097449938 	 0.0 	 4.527417310410666 	 4.70192916180279 	 4.9558025054058295 	 4.9558025054058295 	 0.01890836495493174 	 0.026287057080393805 	 0.01890836495493174 	 0.026287057080393805 	 5 	 2
676 	 564 	 552.1972929414143 	 340.6062631149947 	 67.33242699240313 	 0.0 	 4.863656539001892 	 5.058576949163351 	 5.358144293107559 	 5.358144293107559 	 0.019644811865589615 	 0.028758314346415244 	 0.019644811865589615 	 0.028758314346415244 	 8 	 2
677 	 984 	 975.3527440212434 	 501.56991024701955 	 82.42055812392846 	 0.0 	 5.83379938127203 	 6.085495192750982 	 6.558819618908043 	 6.558819618908043 	 0.02111667011129163 	 0.03743377424616313 	 0.02111667011129163 	 0.03743377424616313 	 6 	 2
678 	 8665 	 8549.899509636509 	 2134.053959593745 	 171.57413676331547 	 0.0 	 12.019236164858924 	 12.438086531291413 	 13.65343598630327 	 13.65343598630327 	 0.01712576522116287 	 0.046580242842949954 	 0.01712576522116287 	 0.046580242842949954 	 19 	 3
680 	 17055 	 17021.737855265106 	 3915.1442999513465 	 266.34346205278337 	 0.0 	 13.042996542025259 	 14.699607303202553 	 21.19493927295456 	 21.19493927295456 	 0.05971360043993343 	 0.18095595541152537 	 0.05971360043993343 	 0.18095595541152537 	 2810 	 328
681 	 8273 	 7921.593964933663 	 2301.3799721993514 	 185.37972468384078 	 0.0 	 10.326318201200728 	 12.414410346785667 	 14.752049766223953 	 14.752049766223953 	 0.09182169081253257 	 0.08604873103503187 	 0.09182169081253257 	 0.08604873103503187 	 31 	 3
682 	 1984 	 1964.6324102341475 	 801.3049076246965 	 103.62297482997133 	 0.0 	 7.355373933966893 	 7.732888473232015 	 8.246054331038495 	 8.246054331038495 	 0.025020411832511767 	 0.03211513202671531 	 0.025020411832511767 	 0.03211513202671531 	 31 	 8
683 	 1918 	 1902.531830075437 	 747.9874729030615 	 97.31377930762797 	 0.0 	 7.630603047500516 	 7.686346971876678 	 7.7439845038813955 	 7.7439845038813955 	 0.00363936190335813 	 0.0037353398464102447 	 0.00363936190335813 	 0.0037353398464102447 	 7 	 2
684 	 658 	 634.4377533964034 	 433.76478091204916 	 90.65407189556787 	 0.0 	 4.387892572069213 	 4.78483505309877 	 7.2140218267938465 	 7.2140218267938465 	 0.04327420340493185 	 0.20245151667454644 	 0.04327420340493185 	 0.20245151667454644 	 74 	 7
686 	 1061 	 1036.94074840998 	 500.40230561698667 	 79.69513609977304 	 0.0 	 6.21664251005869 	 6.278956660422991 	 6.341937425330116 	 6.341937425330116 	 0.004986887744567364 	 0.004990198355140275 	 0.004986887744567364 	 0.004990198355140275 	 16 	 5
688 	 1106 	 1086.0366999258738 	 527.0408120243618 	 82.82638252792223 	 0.0 	 6.181893366593817 	 6.363199694815683 	 6.591114098869509 	 6.591114098869509 	 0.014452370128651342 	 0.017593707214729276 	 0.014452370128651342 	 0.017593707214729276 	 33 	 7
689 	 6486 	 6474.738945870909 	 1732.2252589156624 	 150.2094338084377 	 0.0 	 11.21344740681815 	 11.532067027992207 	 11.95328694482386 	 11.95328694482386 	 0.014008020002679464 	 0.01793542977121863 	 0.014008020002679464 	 0.01793542977121863 	 196 	 27
690 	 959 	 938.5032442867231 	 477.4382282247138 	 78.81341558519163 	 0.0 	 5.897118342050745 	 6.057829427638971 	 6.271772336169536 	 6.271772336169536 	 0.013443060453654954 	 0.01735197232067613 	 0.013443060453654954 	 0.01735197232067613 	 22 	 5
691 	 4917 	 4904.031901954963 	 1418.364720626056 	 134.77795282382897 	 0.0 	 10.37257589103815 	 10.523714679655578 	 10.725288705859327 	 10.725288705859327 	 0.007232804698332211 	 0.009486281429140295 	 0.007232804698332211 	 0.009486281429140295 	 115 	 21
692 	 1370 	 1346.0639642030578 	 603.4910733555195 	 88.06135718720495 	 0.0 	 6.691386287051599 	 6.853074863161488 	 7.007700145862336 	 7.007700145862336 	 0.011937615997912597 	 0.011155601515801365 	 0.011937615997912597 	 0.011155601515801365 	 84 	 14
695 	 259 	 251.6572714315796 	 194.31662357606598 	 49.60738261065722 	 0.0 	 3.8852662237577538 	 3.917090831039344 	 3.947630078168514 	 3.947630078168514 	 0.004078845284582764 	 0.0038830681319429114 	 0.004078845284582764 	 0.0038830681319429114 	 7 	 1
696 	 328 	 319.09121808440904 	 234.05192984574495 	 55.41392013520908 	 0.0 	 4.090005388479946 	 4.223702803820086 	 4.409699652809017 	 4.409699652809017 	 0.016081562191943205 	 0.021543864070198013 	 0.016081562191943205 	 0.021543864070198013 	 7 	 1
698 	 17606 	 17555.55419114145 	 4135.093217799216 	 304.2000903499323 	 0.0 	 12.73651156078524 	 13.593333299284922 	 24.207474034096446 	 24.207474034096446 	 0.032541845311024664 	 0.28079137678729743 	 0.032541845311024664 	 0.28079137678729743 	 2029 	 231
699 	 2315 	 2265.418379478252 	 849.6106726666396 	 103.61430454693176 	 0.0 	 7.999258197997463 	 8.199743041095365 	 8.245364371836619 	 8.245364371836619 	 0.012376370625497249 	 0.002774158270646397 	 0.012376370625497249 	 0.002774158270646397 	 12 	 2
700 	 4431 	 4390.386590689308 	 1344.9176989046136 	 133.2951031075829 	 0.0 	 9.793283100367667 	 10.089775749819754 	 10.607287274757839 	 10.607287274757839 	 0.014911822757557881 	 0.02500410441440624 	 0.014911822757557881 	 0.02500410441440624 	 92 	 16
701 	 954 	 940.4663341534882 	 477.0485028527509 	 78.67638089714323 	 0.0 	 5.914281222115767 	 6.063427135475581 	 6.260867462180556 	 6.260867462180556 	 0.01245195732832209 	 0.016020416027910028 	 0.01245195732832209 	 0.016020416027910028 	 57 	 7
703 	 15197 	 15142.887723889857 	 4191.740199694683 	 332.8467880270849 	 0.0 	 10.837661927372906 	 12.593602673893269 	 26.487105803385425 	 26.487105803385425 	 0.07494007585170949 	 0.35550796469234336 	 0.07494007585170949 	 0.35550796469234336 	 538 	 95
704 	 4965 	 4936.652253441393 	 1508.017366451337 	 145.99327821390727 	 0.0 	 9.820813135046937 	 10.329361631580129 	 11.617775942966828 	 11.617775942966828 	 0.025237919890176635 	 0.058705346289938454 	 0.025237919890176635 	 0.058705346289938454 	 84 	 17
705 	 347 	 333.5671223162183 	 234.57781390289833 	 54.52820911689405 	 0.0 	 4.265967656101047 	 4.301953387099613 	 4.33921700945112 	 4.33921700945112 	 0.004200053994092702 	 0.004312335093679193 	 0.004200053994092702 	 0.004312335093679193 	 13 	 1
706 	 5141 	 5101.314557035496 	 1588.1361837741945 	 157.437802469289 	 0.0 	 9.636417725044696 	 10.08738790090765 	 12.528502246256377 	 12.528502246256377 	 0.02286425776116822 	 0.10793801744986083 	 0.02286425776116822 	 0.10793801744986083 	 248 	 37
707 	 1780 	 1748.7544075417366 	 833.0424197666987 	 115.62931362379503 	 0.0 	 6.2977143758111085 	 7.20442242247531 	 9.201488414775008 	 9.201488414775008 	 0.06715292995544775 	 0.12172844361468034 	 0.06715292995544775 	 0.12172844361468034 	 137 	 25
709 	 482 	 458.54503218937805 	 383.6428849555348 	 94.94207718652672 	 0.0 	 3.5857177351994256 	 4.040809895088095 	 7.555250445823997 	 7.555250445823997 	 0.05967226265349701 	 0.30307194404090804 	 0.05967226265349701 	 0.30307194404090804 	 91 	 15
710 	 1980 	 1965.7904881617574 	 781.3929768902806 	 100.78606212428154 	 0.0 	 7.547254248374633 	 7.7529864786931295 	 8.020299990923128 	 8.020299990923128 	 0.01344633943925691 	 0.016947229909563793 	 0.01344633943925691 	 0.016947229909563793 	 290 	 36
711 	 384 	 348.89486399666856 	 259.8543520175229 	 58.80021389790565 	 0.0 	 4.027966373714703 	 4.419275624893236 	 4.679172348356223 	 4.679172348356223 	 0.046323906813965844 	 0.028564951322150273 	 0.046323906813965844 	 0.028564951322150273 	 4 	 1
712 	 614 	 595.7030407520589 	 375.2569842979742 	 72.86363041724834 	 0.0 	 4.762360720878991 	 5.150127466187068 	 5.798303476263027 	 5.798303476263027 	 0.03911901209769305 	 0.059202639490815195 	 0.03911901209769305 	 0.059202639490815195 	 6 	 2
713 	 968 	 951.5009220228694 	 473.38508736808774 	 77.60029455298672 	 0.0 	 6.029980331528793 	 6.100300135392564 	 6.175235231747459 	 6.175235231747459 	 0.0057970468247233965 	 0.006104425926341827 	 0.0057970468247233965 	 0.006104425926341827 	 299 	 34
714 	 1486 	 1463.512612742058 	 630.7198878500384 	 89.40587068874288 	 0.0 	 6.961153315130725 	 7.0545690455364305 	 7.114693130774113 	 7.114693130774113 	 0.006665067129744315 	 0.0042432756546917205 	 0.006665067129744315 	 0.0042432756546917205 	 231 	 27
715 	 968 	 949.4793609706707 	 492.9017779601718 	 81.24711661945658 	 0.0 	 5.778916226879944 	 6.066698714599487 	 6.465440110975098 	 6.465440110975098 	 0.02429443208657946 	 0.03181750552921512 	 0.02429443208657946 	 0.03181750552921512 	 21 	 4
716 	 2127 	 2102.070843143442 	 824.6094709179437 	 104.26638539519561 	 0.0 	 7.647514067974916 	 7.908679943132852 	 8.297255316984993 	 8.297255316984993 	 0.016788545769707758 	 0.023977349509004216 	 0.016788545769707758 	 0.023977349509004216 	 30 	 6
717 	 2014 	 1983.401820827093 	 785.6523530840335 	 101.00319518443118 	 0.0 	 7.573585745812491 	 7.77849009280783 	 8.037578890838871 	 8.037578890838871 	 0.01334701242680636 	 0.016381364945924928 	 0.01334701242680636 	 0.016381364945924928 	 415 	 47
718 	 2309 	 2290.1798309052665 	 881.2975520150769 	 109.58809117533298 	 0.0 	 7.7959362045275045 	 8.04190986961407 	 8.72074320727978 	 8.72074320727978 	 0.01553075234694738 	 0.04049677187446146 	 0.01553075234694738 	 0.04049677187446146 	 230 	 31
719 	 934 	 919.635721123614 	 464.09467566047573 	 76.89887070133625 	 0.0 	 5.9447076384673165 	 6.035129923597322 	 6.119417695151094 	 6.119417695151094 	 0.007547872386545243 	 0.006934669573695904 	 0.007547872386545243 	 0.006934669573695904 	 44 	 10
720 	 227 	 223.77645161008192 	 196.70042333036565 	 53.44657726473624 	 0.0 	 3.412953279224637 	 3.6803184300474845 	 4.253143481512842 	 4.253143481512842 	 0.037692782933065334 	 0.07220366819063684 	 0.037692782933065334 	 0.07220366819063684 	 10 	 2
721 	 1501 	 1483.413682034929 	 650.2971871294783 	 92.1439472735261 	 0.0 	 6.843395810689116 	 7.057405357284009 	 7.332582342290325 	 7.332582342290325 	 0.01539548289403362 	 0.019122808910702303 	 0.01539548289403362 	 0.019122808910702303 	 26 	 8
722 	 1279 	 1270.4928702564655 	 573.3922802344543 	 85.3128750794702 	 0.0 	 6.6472443772890015 	 6.721052123730808 	 6.788982889139528 	 6.788982889139528 	 0.005521103338497622 	 0.005028170936937303 	 0.005521103338497622 	 0.005028170936937303 	 9 	 3
723 	 1313 	 1288.8115356448477 	 640.757923336075 	 97.7947373358337 	 0.0 	 6.034158090163191 	 6.552069577483185 	 7.782257927685733 	 7.782257927685733 	 0.04114906396070645 	 0.0858211415749323 	 0.04114906396070645 	 0.0858211415749323 	 361 	 31
725 	 8422 	 8357.287404690254 	 2930.2050981329107 	 303.2614983650951 	 0.0 	 8.556350622025139 	 9.66230502035326 	 24.132783257129812 	 24.132783257129812 	 0.060704500926817104 	 0.4281828802446986 	 0.060704500926817104 	 0.4281828802446986 	 283 	 48
726 	 15276 	 15246.489738168475 	 3230.356902346943 	 212.60407651533595 	 0.0 	 14.159261839233444 	 15.194237830683953 	 16.918494849451626 	 16.918494849451626 	 0.03525903224790576 	 0.05369387388928975 	 0.03525903224790576 	 0.05369387388928975 	 60 	 11
728 	 1761 	 1732.0477419818114 	 735.3174182086175 	 99.30083781780435 	 0.0 	 7.0665308576591235 	 7.4049467695103095 	 7.90210959593509 	 7.90210959593509 	 0.023385028161590635 	 0.03247932290542096 	 0.023385028161590635 	 0.03247932290542096 	 162 	 24
729 	 2862 	 2834.182918039977 	 976.0276036377708 	 111.17939506687436 	 0.0 	 8.711381442932476 	 8.778853339242318 	 8.847375147429869 	 8.847375147429869 	 0.003857689570788715 	 0.0038874912032011225 	 0.003857689570788715 	 0.0038874912032011225 	 11 	 1
730 	 261 	 251.52503106706294 	 194.56042926416254 	 49.69046169326231 	 0.0 	 3.878358492808791 	 3.915448209460763 	 3.954241301500584 	 3.954241301500584 	 0.004758870481246526 	 0.0049294310767645875 	 0.004758870481246526 	 0.0049294310767645875 	 6 	 1
731 	 5284 	 5258.901027881621 	 1572.0003781831351 	 147.13433122780614 	 0.0 	 10.036068249473988 	 10.684116786783282 	 11.708578056712783 	 11.708578056712783 	 0.03127619450189773 	 0.045749798185949694 	 0.03127619450189773 	 0.045749798185949694 	 53 	 7
734 	 3856 	 3839.435530698508 	 1231.6181171918033 	 127.84870884232743 	 0.0 	 9.352173722775584 	 9.633402858301265 	 10.173876990086459 	 10.173876990086459 	 0.014812778233239728 	 0.0272866408675085 	 0.014812778233239728 	 0.0272866408675085 	 151 	 19
735 	 312 	 292.08544984391926 	 220.6501473121464 	 53.81822139850089 	 0.0 	 3.971247516513765 	 4.099915262496814 	 4.282717981992716 	 4.282717981992716 	 0.015941661629927106 	 0.02180731449942309 	 0.015941661629927106 	 0.02180731449942309 	 5 	 2
736 	 6177 	 6025.225713110786 	 1902.9187940082638 	 175.3152932021118 	 0.0 	 9.49892196989561 	 10.854265815900547 	 13.951147756360525 	 13.951147756360525 	 0.0665912318143494 	 0.1248470190363244 	 0.0665912318143494 	 0.1248470190363244 	 20 	 5
737 	 8532 	 8224.316555392039 	 2552.3230302726915 	 205.5100227027047 	 0.0 	 9.666860100988096 	 12.419457682435946 	 16.353967984031545 	 16.353967984031545 	 0.12462908523002851 	 0.1367411147773368 	 0.12462908523002851 	 0.1367411147773368 	 24 	 3
739 	 711 	 699.4147433292611 	 384.6756930185622 	 69.87458679219502 	 0.0 	 5.454579709788251 	 5.505230308732651 	 5.56044294224075 	 5.56044294224075 	 0.004621485122352109 	 0.004989541282835414 	 0.004621485122352109 	 0.004989541282835414 	 31 	 5
740 	 1089 	 1074.4546285737097 	 520.9470420132227 	 82.22021907418578 	 0.0 	 6.187507799764632 	 6.335996764289595 	 6.542877143877603 	 6.542877143877603 	 0.011856822007408783 	 0.016063545699971017 	 0.011856822007408783 	 0.016063545699971017 	 30 	 7
741 	 7858 	 7824.741805490654 	 2124.5935153092487 	 177.71603755888975 	 0.0 	 11.048807805974656 	 11.95499035704767 	 14.142192922101117 	 14.142192922101117 	 0.039392736132142996 	 0.08380990935527456 	 0.039392736132142996 	 0.08380990935527456 	 99 	 20
742 	 918 	 900.4134944956928 	 458.16639016391474 	 76.44140294466055 	 0.0 	 5.895763070967899 	 5.993694156759557 	 6.0830135677610455 	 6.0830135677610455 	 0.008236800378344665 	 0.007396006679877994 	 0.008236800378344665 	 0.007396006679877994 	 15 	 2
743 	 991 	 973.913521412961 	 482.3073988592611 	 78.49800761750603 	 0.0 	 6.057838986400157 	 6.144199241455659 	 6.24667296759567 	 6.24667296759567 	 0.007077527003509279 	 0.008270097892314213 	 0.007077527003509279 	 0.008270097892314213 	 8 	 1
744 	 810 	 778.6951259076062 	 544.9895820503694 	 109.35412926171163 	 0.0 	 4.286477126652508 	 4.983712876045804 	 8.702125109755741 	 8.702125109755741 	 0.0752126708503654 	 0.2716978118232604 	 0.0752126708503654 	 0.2716978118232604 	 37 	 7
745 	 8085 	 8038.612529782791 	 2407.4950001742095 	 210.37940725759216 	 0.0 	 10.016983456914064 	 11.443586763349092 	 16.74146129489438 	 16.74146129489438 	 0.06647555455390575 	 0.18796755359782974 	 0.06647555455390575 	 0.18796755359782974 	 30 	 6
746 	 465 	 452.6661324364408 	 292.84532343411854 	 61.66722393340977 	 0.0 	 4.637254853123278 	 4.748800168957536 	 4.907321757878499 	 4.907321757878499 	 0.011884153200875776 	 0.01641669296660433 	 0.011884153200875776 	 0.01641669296660433 	 7 	 1
747 	 1062 	 1049.8223593564737 	 514.5609935435253 	 81.82029511220769 	 0.0 	 6.120687571711587 	 6.288916372617094 	 6.5110522061727485 	 6.5110522061727485 	 0.013556339240172901 	 0.01735440459781629 	 0.013556339240172901 	 0.01735440459781629 	 82 	 16
748 	 5276 	 5261.164828205732 	 1477.3492355522606 	 137.0145534575528 	 0.0 	 10.683658342109632 	 10.78242564947631 	 10.903271729149134 	 10.903271729149134 	 0.004601086411727085 	 0.005572616714274333 	 0.004601086411727085 	 0.005572616714274333 	 23 	 3
749 	 3763 	 3748.8843259014216 	 1218.0161830682182 	 126.92127938776017 	 0.0 	 9.233582553372665 	 9.596627050591167 	 10.10007449905476 	 10.10007449905476 	 0.019279896764509682 	 0.02555998765552921 	 0.019279896764509682 	 0.02555998765552921 	 25 	 5
750 	 6543 	 6530.805980060203 	 1698.4675630250408 	 146.50766772011576 	 0.0 	 11.535350080684323 	 11.593028470494437 	 11.658709759260669 	 11.658709759260669 	 0.0024938362921759793 	 0.0028247904787685927 	 0.0024938362921759793 	 0.0028247904787685927 	 122 	 23
751 	 396 	 379.0172116499641 	 263.4464824640644 	 58.82717027474498 	 0.0 	 4.316063074043862 	 4.478313018179701 	 4.681317468667137 	 4.681317468667137 	 0.018449284228281824 	 0.022162951963940976 	 0.018449284228281824 	 0.022162951963940976 	 33 	 7
752 	 823 	 811.6602900162733 	 428.0515283028404 	 73.95657207846216 	 0.0 	 5.688522780664166 	 5.787876807604213 	 5.88527701020965 	 5.88527701020965 	 0.00865724709007258 	 0.008343949212491292 	 0.00865724709007258 	 0.008343949212491292 	 4 	 0
753 	 1416 	 1409.8996900677957 	 626.2796218456592 	 90.15991527031741 	 0.0 	 6.753691039376908 	 6.946319991183976 	 7.174698092008737 	 7.174698092008737 	 0.014060496110358355 	 0.01617292035739152 	 0.014060496110358355 	 0.01617292035739152 	 9 	 1
754 	 679 	 663.606277348503 	 377.5125842460597 	 70.01846244406153 	 0.0 	 5.273516473686369 	 5.391614883683834 	 5.571892202833312 	 5.571892202833312 	 0.011073319778274696 	 0.016443398788986208 	 0.011073319778274696 	 0.016443398788986208 	 108 	 12
755 	 1174 	 1145.7542362616362 	 599.9914172032237 	 94.90891610433208 	 0.0 	 5.7288531306118164 	 6.321760292190686 	 7.552611570749221 	 7.552611570749221 	 0.04920140915457087 	 0.08871401824296526 	 0.04920140915457087 	 0.08871401824296526 	 35 	 4
756 	 2172 	 2162.914246708414 	 819.4171907494436 	 102.12479613005168 	 0.0 	 7.918729083765744 	 8.0236849599773 	 8.126833058174894 	 8.126833058174894 	 0.0065834368574029896 	 0.006386674290054414 	 0.0065834368574029896 	 0.006386674290054414 	 8 	 1
757 	 1469 	 1450.3857270168892 	 623.8531405912064 	 88.85093180364417 	 0.0 	 6.974649798071402 	 7.021346067252154 	 7.0705324974354316 	 7.0705324974354316 	 0.0033364020417044247 	 0.0034904097390203153 	 0.0033364020417044247 	 0.0034904097390203153 	 26 	 3
759 	 5554 	 5542.848043361386 	 1641.757416287424 	 151.68121464413588 	 0.0 	 10.128502521211077 	 10.823735952663638 	 12.070407542398504 	 12.070407542398504 	 0.033181821232105835 	 0.054453733549968845 	 0.033181821232105835 	 0.054453733549968845 	 98 	 15
760 	 4869 	 4830.465813339229 	 1446.6989463076259 	 139.60370038958604 	 0.0 	 10.016871497006148 	 10.362898277555576 	 11.109309495461286 	 11.109309495461286 	 0.016978934716983054 	 0.03476173599827449 	 0.016978934716983054 	 0.03476173599827449 	 78 	 17
761 	 1027 	 1004.2825320587749 	 486.37293939158934 	 78.29266350506921 	 0.0 	 6.194521430294082 	 6.212241576889234 	 6.230332202331101 	 6.230332202331101 	 0.00142826509903446 	 0.0014539295296025726 	 0.00142826509903446 	 0.0014539295296025726 	 10 	 1
762 	 328 	 312.78796896424905 	 226.85063288552877 	 53.86268046808837 	 0.0 	 4.1364835308449655 	 4.211647673567403 	 4.286255922337774 	 4.286255922337774 	 0.009003708839974839 	 0.008779606396843794 	 0.009003708839974839 	 0.008779606396843794 	 4 	 1
764 	 92930 	 92692.77511274732 	 19875.057773540928 	 1186.5048301368356 	 0.0 	 13.991321610568566 	 16.75092866773143 	 94.4190543593435 	 94.4190543593435 	 0.08976594205632323 	 0.6986429571793347 	 0.08976594205632323 	 0.6986429571793347 	 3802 	 516
766 	 6419 	 6385.685772847327 	 1693.5021168003495 	 147.1374458458035 	 0.0 	 11.312095289692778 	 11.509660964042416 	 11.708825910137845 	 11.708825910137845 	 0.008656900553711905 	 0.008577860701030752 	 0.008656900553711905 	 0.008577860701030752 	 29 	 5
767 	 258 	 252.0957085590587 	 194.85340192052846 	 49.72192579260675 	 0.0 	 3.881313429598884 	 3.9188627313687356 	 3.956745134970885 	 3.956745134970885 	 0.004813904326641974 	 0.0048100926614260174 	 0.004813904326641974 	 0.0048100926614260174 	 16 	 4
768 	 10192 	 10143.521145310531 	 2721.779434831698 	 211.0300508932419 	 0.0 	 11.18039288801272 	 12.897591709384653 	 16.793237870296846 	 16.793237870296846 	 0.07131821247022255 	 0.13120704999021393 	 0.07131821247022255 	 0.13120704999021393 	 30 	 5
769 	 4654 	 4610.080436196976 	 1400.4782755191302 	 135.38900383063142 	 0.0 	 9.875370114873311 	 10.344106507136257 	 10.773914599966272 	 10.773914599966272 	 0.023182419655349066 	 0.020352668966954476 	 0.023182419655349066 	 0.020352668966954476 	 21 	 5
771 	 25337 	 25319.984127620846 	 4887.105397936695 	 284.8739625684978 	 0.0 	 15.54293312661772 	 17.155324950982816 	 22.669549650475997 	 22.669549650475997 	 0.04931124528219567 	 0.13846182203147953 	 0.04931124528219567 	 0.13846182203147953 	 66 	 10
772 	 938 	 920.0185906456261 	 460.06564745594557 	 76.25421328556108 	 0.0 	 5.999265077058753 	 6.033314457432874 	 6.068117487990362 	 6.068117487990362 	 0.002829765660515093 	 0.002875943170564269 	 0.002829765660515093 	 0.002875943170564269 	 142 	 15
774 	 3674 	 3638.857583223285 	 1394.4539111527065 	 153.87839089894337 	 0.0 	 7.828564760986484 	 9.062051552569763 	 12.245253273296878 	 12.245253273296878 	 0.07302793271038277 	 0.14939485527342589 	 0.07302793271038277 	 0.14939485527342589 	 20 	 3
775 	 2532 	 2397.479212641231 	 1000.1879475168018 	 117.71176593684632 	 0.0 	 7.191086091149753 	 8.496924156701667 	 9.36720470446264 	 9.36720470446264 	 0.08323796612325372 	 0.048716651929942054 	 0.08323796612325372 	 0.048716651929942054 	 11 	 2
777 	 330 	 323.3583312520931 	 242.78928606569326 	 57.65321652407162 	 0.0 	 3.9955428407734557 	 4.21120105179774 	 4.58789719747667 	 4.58789719747667 	 0.026278169984017653 	 0.042810767081728214 	 0.026278169984017653 	 0.042810767081728214 	 3 	 1
778 	 5673 	 5635.654432653235 	 1718.6586052275727 	 162.4135346958367 	 0.0 	 9.837301745986373 	 10.581991263512775 	 12.92445843593473 	 12.92445843593473 	 0.036469897228075844 	 0.09965210409792391 	 0.036469897228075844 	 0.09965210409792391 	 140 	 20
780 	 2215 	 2195.708335721983 	 836.1456788206197 	 103.90187032535843 	 0.0 	 7.87796334301107 	 8.047455509725784 	 8.268248129386954 	 8.268248129386954 	 0.01064287026181336 	 0.013532522074737603 	 0.01064287026181336 	 0.013532522074737603 	 15 	 2
781 	 8412 	 8374.704420627399 	 2162.9810493747045 	 177.2060012525496 	 0.0 	 11.615503182122337 	 12.206025947688293 	 14.101605522445935 	 14.101605522445935 	 0.024789456728324222 	 0.07205436099063503 	 0.024789456728324222 	 0.07205436099063503 	 49 	 9
782 	 225 	 210.1115014612289 	 178.7244969689088 	 48.570518680776324 	 0.0 	 3.5268500685350404 	 3.6796909282265085 	 3.865119068291398 	 3.865119068291398 	 0.021208629737921595 	 0.02457691315625821 	 0.021208629737921595 	 0.02457691315625821 	 3 	 0
783 	 368 	 344.3892547643815 	 255.26389430457567 	 59.457784163120635 	 0.0 	 4.0474496681477 	 4.293195548698332 	 4.73150012742583 	 4.73150012742583 	 0.0294636534898147 	 0.04856724198324847 	 0.0294636534898147 	 0.04856724198324847 	 25 	 5
784 	 5613 	 5527.279850338357 	 2041.6236528379907 	 208.64204049360646 	 0.0 	 8.121888443036614 	 9.785293740455694 	 16.60320604066843 	 16.60320604066843 	 0.09289039896810154 	 0.2583668020828389 	 0.09289039896810154 	 0.2583668020828389 	 52 	 12
785 	 2757 	 2732.8829411698966 	 993.086960852535 	 115.52406403718427 	 0.0 	 8.25572094559715 	 8.596364481541139 	 9.193112918791268 	 9.193112918791268 	 0.02021373185038711 	 0.03354502348894064 	 0.02021373185038711 	 0.03354502348894064 	 15 	 4
786 	 5524 	 5487.72584121199 	 1760.0766375439305 	 167.58521812943525 	 0.0 	 9.353670841634052 	 10.50257688112162 	 13.336007927216567 	 13.336007927216567 	 0.05786118583577586 	 0.11885902912759648 	 0.05786118583577586 	 0.11885902912759648 	 32 	 6
789 	 1344 	 1324.582375262929 	 588.8497265837082 	 86.45411642604512 	 0.0 	 6.748321254801326 	 6.811124223187499 	 6.879799989923653 	 6.879799989923653 	 0.004631676751687386 	 0.005016152720382891 	 0.004631676751687386 	 0.005016152720382891 	 20 	 5
791 	 29557 	 29222.364352388646 	 5666.04858381188 	 304.2068395363163 	 0.0 	 15.472351103312848 	 18.62564494752415 	 24.208011117283878 	 24.208011117283878 	 0.09247739484484749 	 0.13032663290085522 	 0.09247739484484749 	 0.13032663290085522 	 78 	 11
792 	 11040 	 10986.935766519036 	 3123.099843168449 	 250.84867474376463 	 0.0 	 10.553875621894207 	 12.45013491244717 	 19.961903276760612 	 19.961903276760612 	 0.08243168241129721 	 0.23175859291732634 	 0.08243168241129721 	 0.23175859291732634 	 73 	 11
793 	 417 	 401.916159700188 	 277.8951544763431 	 60.925511294207965 	 0.0 	 4.338861112467536 	 4.561228105815863 	 4.848298141437148 	 4.848298141437148 	 0.024984804971563565 	 0.03050844729883099 	 0.024984804971563565 	 0.03050844729883099 	 5 	 2
